x	y	Edep
-0.00193247	0.0182664	0.0053
-0.0130141	-0.00204039	0.0053
0.00511895	-0.0172641	0.0053
0.00737014	-0.00389384	0.0053
0.00230815	0.00700522	0.0053
0.000648222	0.00882999	0.0053
-0.0022794	0.0125505	0.0053
0.0114532	-0.00890694	0.0053
-0.00944078	0.0105272	0.0053
-0.032475	-0.00890336	0.0053
-0.00693688	-0.00362492	0.0053
-0.00619391	0.0220575	0.0053
-0.0115238	-0.00445188	0.0053
-0.000272709	-0.00931764	0.0053
0.00727073	-0.005889	0.0053
-0.00429343	0.00801635	0.0053
0.0232283	0.012511	0.0053
0.00910061	-0.0112109	0.0053
0.015187	-0.00543018	0.0053
-0.005055	0.00167819	0.0053
-0.00199331	0.0145438	0.0053
0.0169406	0.00840249	0.0053
0.00981157	0.014419	0.0053
-0.00306838	0.0112122	0.0053
0.00803688	-0.00909932	0.0053
0.00575772	-0.00389594	0.0053
0.000164198	-0.00605893	0.0053
-0.00942074	0.0110719	0.0053
-0.00691657	0.00247226	0.0053
0.0114701	0.00834205	0.0053
0.00858913	-0.00579076	0.0053
0.00228341	-0.0086822	0.0053
-0.000628731	-0.0100973	0.0053
0.010845	0.011007	0.0053
0.0143316	-0.00561438	0.0053
-0.00759613	0.00189019	0.0053
0.00184368	0.00964856	0.0053
-0.0038377	-0.0150925	0.0053
0.0036672	0.0101838	0.0053
0.00339546	0.00907927	0.0053
0.000253531	-0.00900994	0.0053
-0.00104118	-0.00964637	0.0053
0.0137346	0.0017499	0.0053
0.0111448	0.00783793	0.0053
0.00944916	0.0104061	0.0053
0.00816598	-0.0051007	0.0053
0.0142327	0.00513825	0.0053
-0.00113636	0.0123152	0.0053
-0.012229	0.0145829	0.0053
0.0028725	-0.00562283	0.0053
-0.00584756	0.00927685	0.0053
-0.0145671	-0.00125451	0.0053
-0.0164875	-0.00698503	0.0053
0.0112737	0.00322035	0.0053
0.0142226	-0.0168641	0.0053
-0.00941104	-0.0025442	0.0053
0.00137223	0.00813903	0.0053
-0.00154234	-0.023368	0.0053
-0.00798254	-0.00124559	0.0053
0.00173568	0.00585883	0.0053
0.00795411	0.0184451	0.0053
-0.00882001	-0.0120715	0.0053
0.00110868	-0.012285	0.0053
-0.00618314	0.00108603	0.0053
-0.00848936	-0.023134	0.0053
-0.00255255	0.0263912	0.0053
-0.00704924	0.000887508	0.0053
7.49E-06	0.00703494	0.0053
-0.0012889	-0.00740587	0.0053
-0.00244517	0.00896346	0.0053
0.0132414	0.0128532	0.0053
0.0053144	0.00709032	0.0053
-0.00580244	-0.00528683	0.0053
0.0124902	-0.00423921	0.0053
0.0211401	-0.00659808	0.0053
-0.0153611	0.0111773	0.0053
0.00645199	0.00539271	0.0053
0.0102474	-0.0106427	0.0053
-0.00969333	-0.00942204	0.0053
0.00107924	-0.00965201	0.0053
0.0067363	-0.0123444	0.0053
0.00285237	0.0292376	0.0053
0.0031457	-0.0142895	0.0053
-0.0164614	-0.0180686	0.0053
-0.00541193	0.0112985	0.0053
-0.0156084	-0.000936437	0.0053
-0.0130186	-0.0220439	0.0053
-0.00751897	0.0078929	0.0053
0.0119243	0.00131003	0.0053
0.00978283	-0.00332252	0.0053
0.00545959	0.0102565	0.0053
0.0131366	0.0115605	0.0053
0.00733525	0.0130977	0.0053
-0.00547098	0.00230691	0.0053
