x	y	Edep
0.0142914	-0.0150976	0.00527346
-0.0142413	0.0173736	0.00527346
0.0089679	-0.0067384	0.00527346
-0.00656282	0.00899518	0.00527346
-0.00406863	-0.0067933	0.00527346
-0.0182787	0.0026195	0.00527346
-0.00271251	0.00850615	0.00527346
0.00376208	0.0132187	0.00527346
-0.0130391	0.0144783	0.00527346
-0.00971758	-0.0064042	0.00527346
-0.0164106	-0.00383146	0.00527346
0.0058978	-0.00513066	0.00527346
0.00888632	0.000191385	0.00527346
0.0143641	0.00255264	0.00527346
0.0110079	0.00373651	0.00527346
-0.00105281	-0.0101063	0.00527346
0.00460764	-0.00515488	0.00527346
0.0101639	0.00840452	0.00527346
-0.0073496	0.00716225	0.00527346
0.00668271	-0.00511271	0.00527346
-0.0160779	-0.0110741	0.00527346
0.0196101	-0.00581278	0.00527346
0.0175573	0.0124955	0.00527346
-0.00111104	-0.00961834	0.00527346
0.00960349	-0.00712281	0.00527346
0.00491609	0.0152638	0.00527346
-0.0113244	-0.0152307	0.00527346
-0.0074711	-0.00181316	0.00527346
-0.00520774	0.00934859	0.00527346
0.020867	-0.00142102	0.00527346
0.017503	0.00293304	0.00527346
0.00904059	-0.00265744	0.00527346
-0.0114045	0.0127766	0.00527346
-0.0147637	0.00424315	0.00527346
0.0054724	0.0182567	0.00527346
0.00578514	-0.0133801	0.00527346
0.00584755	-0.0194414	0.00527346
-0.0103003	0.0257235	0.00527346
0.00585286	-0.00722642	0.00527346
0.015833	0.0229581	0.00527346
0.0101093	0.0121217	0.00527346
-0.0176028	0.0138368	0.00527346
0.00128791	0.0108949	0.00527346
0.0100109	-0.00991667	0.00527346
0.0186112	-0.00425881	0.00527346
-0.0109468	-0.00348777	0.00527346
0.000498752	0.0134892	0.00527346
0.0124564	0.00803024	0.00527346
-0.0186247	-0.000372274	0.00527346
-0.00619839	0.00351546	0.00527346
-0.00644993	0.00712978	0.00527346
0.008586	0.00380754	0.00527346
0.0134095	0.00866748	0.00527346
-0.00224855	-0.0177572	0.00527346
-0.0143312	0.000347983	0.00527346
-0.0170513	0.00160103	0.00527346
-0.00104774	0.00528072	0.00527346
0.00538409	-0.00650229	0.00527346
-0.0103195	0.00328129	0.00527346
-0.0267932	-0.00237408	0.00527346
-0.0224068	0.00063882	0.00527346
-0.00780595	-0.0174868	0.00527346
-0.00069087	-0.005641	0.00527346
0.0114421	-0.00236431	0.00527346
0.00532681	0.00243493	0.00527346
-0.00382844	-0.00761793	0.00527346
-0.00315198	-0.00809717	0.00527346
-0.0153358	0.00346806	0.00527346
0.0130707	-0.0135731	0.00527346
-0.000510124	-0.00896838	0.00527346
-0.00714775	-0.00511825	0.00527346
0.00575107	0.00367492	0.00527346
-0.00539385	-0.000685705	0.00527346
-0.0105631	-0.00648933	0.00527346
-0.0182217	-0.00849289	0.00527346
0.00229054	0.0164623	0.00527346
-0.00138115	-0.00737356	0.00527346
0.00659741	-0.000670466	0.00527346
-0.00727864	-0.00912331	0.00527346
-0.0138228	0.0135452	0.00527346
-0.00508941	-0.0209246	0.00527346
0.0132991	0.00794081	0.00527346
0.0258796	0.0211549	0.00527346
-0.00589496	-0.00955124	0.00527346
-0.0051369	0.00633257	0.00527346
0.0184579	0.00361196	0.00527346
0.0112253	-0.00478228	0.00527346
0.00649784	0.00376377	0.00527346
-0.000330947	0.00951291	0.00527346
0.00818598	-0.0104779	0.00527346
-0.0090972	-0.00665807	0.00527346
-0.0147358	0.0204175	0.00527346
0.0134992	0.0226937	0.00527346
-0.00645504	0.0113035	0.00527346
0.003362	-0.00614351	0.00527346
-0.0129503	-0.00969428	0.00527346
-0.0132359	0.00223732	0.00527346
-0.00532106	0.00126373	0.00527346
0.0148502	0.00159792	0.00527346
0.0157398	0.00859431	0.00527346
-0.00733458	-0.000426275	0.00527346
0.00699109	0.00993262	0.00527346
-0.00540986	-0.0183854	0.00527346
-0.0158867	-0.00326809	0.00527346
-0.0155851	0.00734042	0.00527346
0.0292974	0.000869282	0.00527346
-0.00271078	0.00784232	0.00527346
-0.0127804	0.00425012	0.00527346
0.00554762	-0.00221366	0.00527346
0.00918958	-0.0136126	0.00527345
0.000347313	-0.0101667	0.00527345
0.0150022	-0.0170625	0.00527345
0.0118002	0.00510336	0.00527345
-0.0157232	0.00724203	0.00527345
-0.0104513	-0.000871949	0.00527345
-0.00722688	0.000646954	0.00527345
-0.00819815	0.0218897	0.00527345
0.0130205	0.0109966	0.00527345
-0.00865715	0.000983664	0.00527345
0.0064588	-0.00215242	0.00527345
0.0135086	0.00812753	0.00527345
0.00057511	-0.013857	0.00527345
0.00644421	0.00301271	0.00527345
0.00741617	-0.00221051	0.00527345
-0.0117086	-0.00141645	0.00527345
-0.00590602	-0.00341785	0.00527345
-0.00989771	-0.00426408	0.00527345
-0.010696	0.00585639	0.00527345
0.00585529	-0.00385975	0.00527345
-0.00735761	0.0015087	0.00527345
0.00540678	-0.0110258	0.00527345
-0.00471099	-0.00800814	0.00527345
0.0067034	-0.00329096	0.00527345
0.00769845	-0.0141575	0.00527345
-0.00243325	-0.0103474	0.00527345
0.00699119	-0.00100185	0.00527345
0.0197528	-0.0173191	0.00527345
-0.00231078	0.0167804	0.00527345
-0.0154688	-0.0101015	0.00527345
-0.00514701	-0.00506611	0.00527345
-0.0104888	-0.00559628	0.00527345
-0.0167079	-0.0215716	0.00527345
0.00752994	-0.01951	0.00527345
-0.0130286	0.00597469	0.00527345
-0.0126377	-0.0169266	0.00527345
-0.0056018	-0.00702133	0.00527345
-0.0276078	-0.0150936	0.00527345
0.00821306	0.0066491	0.00527345
-0.00397683	0.00721665	0.00527345
0.0147863	0.0135568	0.00527345
-0.0113603	-0.00174685	0.00527345
-0.0164801	0.0179062	0.00527345
0.00593116	0.00560276	0.00527345
0.00636228	0.012921	0.00527345
0.00677451	0.00623924	0.00527345
-0.00582693	-0.00263698	0.00527345
0.0184102	0.00666674	0.00527345
-6.07E-05	0.00577971	0.00527345
-0.00549714	-0.00964106	0.00527345
0.00244256	-0.01911	0.00527345
0.00661984	-0.00606969	0.00527345
-0.000764902	0.00591584	0.00527345
0.0258168	-0.00787995	0.00527345
-0.00750783	-0.0128522	0.00527345
-0.0090265	-0.00408264	0.00527345
0.000875043	0.00899455	0.00527345
0.00551854	0.00322338	0.00527345
0.00487106	0.00866946	0.00527345
-0.00608133	0.0165301	0.00527345
-0.00901992	0.00168673	0.00527345
-0.00696186	-0.0244954	0.00527345
0.00667277	-0.0042585	0.00527345
-0.0097687	0.0145216	0.00527345
-0.0199116	-0.0166597	0.00527345
0.0123554	-0.002745	0.00527345
0.00709857	0.00491182	0.00527345
-0.0082498	0.0106937	0.00527345
0.00558749	-0.00562154	0.00527345
0.00805781	0.0128022	0.00527345
-0.00656324	0.0305744	0.00527345
-0.0199457	0.00849636	0.00527345
0.00512387	-0.00185352	0.00527345
0.013979	-0.00347246	0.00527345
-0.0275907	0.0071701	0.00527345
-0.0112427	0.00327299	0.00527345
-0.0107091	0.0208319	0.00527345
0.0172375	0.00851193	0.00527345
0.00882	0.00494008	0.00527345
0.0244789	0.00403756	0.00527345
0.00774104	0.00227519	0.00527345
-0.00508452	-0.00277449	0.00527345
-0.00605547	-0.0107633	0.00527345
-0.0020548	-0.0101786	0.00527345
-0.00256929	0.0113065	0.00526488
0.00537463	-0.0261628	0.00526488
-0.00841716	-0.0102118	0.00526488
0.00696087	0.00122422	0.00526488
0.0125044	0.00209762	0.00526488
0.00718453	0.00105698	0.00526488
-0.00671379	0.0142806	0.00526488
0.00722523	0.00280961	0.00526488
0.0167545	-0.0148303	0.00526488
0.0112428	-0.00563733	0.00526488
-0.00148714	-0.0125531	0.00526488
0.00285845	0.00600222	0.00526488
0.010017	-0.00404161	0.00526488
-0.0193061	-0.00911545	0.00526488
-0.0210335	-0.000755727	0.00526488
0.00983118	0.00860432	0.00526488
-0.00662692	0.00205719	0.00526488
0.011551	-0.00119198	0.00526488
-0.0108449	0.00247772	0.00526488
0.0124348	0.0224284	0.00526488
0.00782768	-0.0147606	0.00526488
-0.0123121	0.0140279	0.00526488
-0.02276	0.00909654	0.00526488
0.0106896	0.00170189	0.00526488
0.0164466	-0.00944712	0.00526488
-0.0104064	-0.000786179	0.00526488
0.00798857	0.00906768	0.00526488
0.000599826	0.0124644	0.00526488
-0.015017	0.00869482	0.00526488
0.0007989	0.00531358	0.00526488
-0.00943525	-0.00295201	0.00526488
-0.00146338	-0.0112448	0.00526488
0.00978846	-0.00745685	0.00526488
-0.00245785	0.00629847	0.00526488
0.020773	-0.0193227	0.00526488
0.000427456	0.0132635	0.00526488
0.00983137	-0.00664821	0.00526488
0.00926029	-0.00602964	0.00526488
0.0127991	-0.00800509	0.00526488
-0.0101306	-0.00172424	0.00526488
0.00914958	-0.00752971	0.00526488
-0.00858926	0.021327	0.00526488
-0.0129516	0.00821674	0.00526488
0.023571	-0.00374334	0.00526488
-0.00738041	-0.00752097	0.00526488
0.0113365	-0.0033234	0.00526488
-0.0277557	-0.00697458	0.00526488
0.00757874	0.00425758	0.00526488
-0.0223728	-0.0124765	0.00526488
0.0122333	-0.0128684	0.00526488
-0.0152837	-0.0100918	0.00526488
0.0111559	0.0149273	0.00526488
-0.00501351	0.0102144	0.00526488
0.0168536	-0.0116969	0.00526488
0.00499489	0.0141221	0.00526488
-0.00984055	-0.0130998	0.00526488
-0.007321	-0.00152553	0.00526488
-0.0012822	0.0218956	0.00526488
-0.00238633	-0.00545561	0.00526488
0.00430957	0.0100038	0.00526488
0.0115194	-0.00781509	0.00526488
-0.0070394	0.020557	0.00526488
-0.00584975	-0.0211196	0.00526488
0.0113876	-0.0265775	0.00526488
0.00935318	-0.00248148	0.00526488
-0.0150653	-0.0062172	0.00526488
0.0159589	0.00814313	0.00526488
0.00900958	-0.0170394	0.00526488
0.00571344	-0.0157712	0.00526488
-0.0170496	-0.0111477	0.00526488
0.0176827	0.0257866	0.00526488
-0.001035	-0.0106843	0.00526488
-0.00618753	0.00372549	0.00526488
-0.0129006	0.0111214	0.00526488
-0.0113217	0.0090776	0.00526488
0.00121354	0.00645868	0.00526488
0.00982587	0.0101245	0.00526488
-0.0325609	0.000765571	0.00526488
0.0117874	-0.00215519	0.00526488
0.00599494	-0.00746542	0.00526488
0.00603286	-0.0105634	0.00526488
0.0041759	-0.0079286	0.00526488
-0.0154825	-0.00148181	0.00526488
-0.0087984	-0.00449722	0.00526488
-0.0150343	0.0100356	0.00526488
0.0155968	-0.0138751	0.00526488
-0.00914313	0.00704353	0.00526488
0.0080229	-0.00207674	0.00526488
0.00289742	-0.0108172	0.00526488
0.0148232	0.0236692	0.00526488
0.00624546	0.00315667	0.00526488
0.00580162	-0.00733909	0.00526488
-0.000113739	-0.0141488	0.00526488
0.00172717	-0.0183318	0.00526488
-0.00449754	0.00751688	0.00526488
